Route ID,Segment,Train Number,Train Name,From,To,Departure,Arrival,Distance (km),Duration (min),Wait Before (min),rappid_last_updated,rappid_data_file
ROUTE_81,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_81,2,12473,12473 Sarvodaya Exp Running Status,ADI,SGZ,11:30:00,20:03:00,497.0,596.4,110.0,2026-01-24T09:14:55.079369,data/rappid/12473.json
ROUTE_81,3,12925,12925 Paschim Express Running Status,SGZ,RMA,00:26:00,01:08:00,57.0,90.0,263.0,2026-01-24T09:14:55.677389,data/rappid/12925.json
ROUTE_81,4,12941,12941 Parasnath Exp Running Status,RMA,KOTA,08:50:00,09:40:00,72.0,113.68,462.0,2026-01-24T09:15:12.549379,data/rappid/12941.json
ROUTE_82,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_82,2,12473,12473 Sarvodaya Exp Running Status,ADI,SGZ,11:30:00,20:03:00,497.0,596.4,110.0,2026-01-24T09:14:55.079369,data/rappid/12473.json
ROUTE_82,3,12925,12925 Paschim Express Running Status,SGZ,RMA,00:26:00,01:08:00,57.0,90.0,263.0,2026-01-24T09:14:55.677389,data/rappid/12925.json
ROUTE_82,4,12955,12955 Mmct Jaipur Sf Running Status,RMA,KOTA,07:42:00,08:50:00,72.0,113.68,394.0,2026-01-24T09:15:08.919858,data/rappid/12955.json
ROUTE_83,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_83,2,12473,12473 Sarvodaya Exp Running Status,ADI,SGZ,11:30:00,20:03:00,497.0,596.4,110.0,2026-01-24T09:14:55.079369,data/rappid/12473.json
ROUTE_83,3,12925,12925 Paschim Express Running Status,SGZ,RMA,00:26:00,01:08:00,57.0,90.0,263.0,2026-01-24T09:14:55.677389,data/rappid/12925.json
ROUTE_83,4,22933,22933 Jaipur Sf Exp Running Status,RMA,KOTA,05:34:00,06:30:00,72.0,113.68,266.0,2026-01-24T09:15:09.079931,data/rappid/22933.json
ROUTE_84,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_84,2,12473,12473 Sarvodaya Exp Running Status,ADI,SGZ,11:30:00,20:03:00,497.0,596.4,110.0,2026-01-24T09:14:55.079369,data/rappid/12473.json
ROUTE_84,3,12967,12967 Mas Jp Sf Exp Running Status,SGZ,BWM,00:16:00,00:38:00,29.0,45.79,253.0,2026-01-24T09:14:51.395576,data/rappid/12967.json
ROUTE_84,4,16864,16864 Mq Bgkt Exp Running Status,BWM,KOTA,05:04:00,06:15:00,101.0,159.47,266.0,2026-01-24T09:15:25.424357,data/rappid/16864.json
ROUTE_85,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_85,2,12473,12473 Sarvodaya Exp Running Status,ADI,SGZ,11:30:00,20:03:00,497.0,596.4,110.0,2026-01-24T09:14:55.079369,data/rappid/12473.json
ROUTE_85,3,12967,12967 Mas Jp Sf Exp Running Status,SGZ,BWM,00:16:00,00:38:00,29.0,45.79,253.0,2026-01-24T09:14:51.395576,data/rappid/12967.json
ROUTE_85,4,19021,19021 Bam Amrit Bharat Running Status,BWM,KOTA,01:10:00,02:40:00,100.0,157.89,32.0,2026-01-24T09:14:55.936709,data/rappid/19021.json
ROUTE_86,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_86,2,12473,12473 Sarvodaya Exp Running Status,ADI,SGZ,11:30:00,20:03:00,497.0,596.4,110.0,2026-01-24T09:14:55.079369,data/rappid/12473.json
ROUTE_86,3,12967,12967 Mas Jp Sf Exp Running Status,SGZ,BWM,00:16:00,00:38:00,29.0,45.79,253.0,2026-01-24T09:14:51.395576,data/rappid/12967.json
ROUTE_86,4,22941,22941 Indb Mctm Exp Running Status,BWM,KOTA,04:50:00,06:10:00,100.0,157.89,252.0,2026-01-24T09:14:51.689498,data/rappid/22941.json
ROUTE_87,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_87,2,12548,12548 Sbib Agc Sf Exp Running Status,ADI,BTE,16:55:00,06:55:00,811.0,884.73,435.0,2026-01-24T09:15:02.614049,data/rappid/12548.json
ROUTE_87,3,12035,12035 Purnagiri Janst Running Status,BTE,AF,09:24:00,10:35:00,53.0,83.68,149.0,2026-01-24T09:15:07.488120,data/rappid/12035.json
ROUTE_87,4,12938,12938 Garbha Express Running Status,AF,KOTA,18:05:00,00:05:00,329.0,394.8,450.0,2026-01-24T09:15:01.460176,data/rappid/12938.json
ROUTE_88,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_88,2,12957,12957 Sbib Ndls Raj Running Status,ADI,NDLS,17:40:00,07:30:00,931.0,1015.64,480.0,2026-01-24T09:14:58.582987,data/rappid/12957.json
ROUTE_88,3,19566,19566 Uttaranchal Exp Running Status,NDLS,DEE,13:25:00,13:50:00,6.0,9.47,355.0,2026-01-24T09:15:20.874012,data/rappid/19566.json
ROUTE_88,4,12416,12416 Ndls Indb Exp Running Status,DEE,KOTA,21:10:00,04:40:00,462.0,554.4,440.0,2026-01-24T09:15:02.506101,data/rappid/12416.json
ROUTE_89,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_89,2,22953,22953 Gujrat Sf Exp Running Status,ADI,BVI,14:40:00,06:22:00,461.0,553.2,300.0,2026-01-24T09:15:01.798495,data/rappid/22953.json
ROUTE_89,3,12932,12932 Mmct Doubledecke Running Status,BVI,BCT,12:17:00,13:00:00,29.0,45.79,355.0,2026-01-24T09:14:58.271759,data/rappid/12932.json
ROUTE_89,4,12953,12953 Ak Tejas Raj Ex Running Status,BCT,KOTA,17:40:00,05:10:00,918.0,1001.45,280.0,2026-01-24T09:15:18.852490,data/rappid/12953.json
ROUTE_90,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_90,2,22953,22953 Gujrat Sf Exp Running Status,ADI,BVI,14:40:00,06:22:00,461.0,553.2,300.0,2026-01-24T09:15:01.798495,data/rappid/22953.json
ROUTE_90,3,22953,22953 Gujrat Sf Exp Running Status,BVI,BOR,06:27:00,07:26:00,69.0,108.95,0.0,2026-01-24T09:15:01.798495,data/rappid/22953.json
ROUTE_90,4,19023,19023 Fzr Janata Exp Running Status,BOR,KOTA,09:34:00,01:25:00,820.0,894.55,128.0,2026-01-24T09:15:01.776498,data/rappid/19023.json
ROUTE_91,1,11013,11013 Ltt Cbe Express Running Status,CBE,PUNE,07:15:00,01:50:00,1340.0,1340.0,0.0,2026-01-24T09:15:04.353265,data/rappid/11013.json
ROUTE_91,2,11013,11013 Ltt Cbe Express Running Status,PUNE,KWV,01:55:00,04:33:00,187.0,249.33,0.0,2026-01-24T09:15:04.353265,data/rappid/11013.json
ROUTE_91,3,11013,11013 Ltt Cbe Express Running Status,KWV,SUR,04:35:00,06:25:00,79.0,124.74,0.0,2026-01-24T09:15:04.353265,data/rappid/11013.json
ROUTE_91,4,19419,19419 Mas Adi Express Running Status,SUR,PUNE,12:25:00,17:10:00,266.0,354.67,360.0,2026-01-24T09:15:27.168589,data/rappid/19419.json
ROUTE_91,5,12494,12494 Darshan Express Running Status,PUNE,KOTA,21:25:00,03:00:00,1051.0,1051.0,255.0,2026-01-24T09:15:27.531255,data/rappid/12494.json
ROUTE_92,1,12258,12258 Tvcn Ypr Gr Exp Running Status,CBE,ED,01:40:00,03:10:00,100.0,157.89,0.0,2026-01-24T09:15:07.017506,data/rappid/12258.json
ROUTE_92,2,12969,12969 Cbe Jp Sf Exp Running Status,ED,UJN,10:50:00,21:25:00,2058.0,2128.97,460.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_92,3,12969,12969 Cbe Jp Sf Exp Running Status,UJN,NAD,21:35:00,22:45:00,55.0,86.84,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_92,4,12925,12925 Paschim Express Running Status,NAD,SGZ,23:25:00,00:24:00,92.0,145.26,40.0,2026-01-24T09:14:55.677389,data/rappid/12925.json
ROUTE_92,5,22631,22631 Anuvrat Sf Exp Running Status,SGZ,KOTA,04:45:00,06:15:00,129.0,203.68,261.0,2026-01-24T09:15:16.611720,data/rappid/22631.json
ROUTE_93,1,12648,12648 Kongu Express Running Status,CBE,RKM,09:15:00,10:54:00,2471.0,2556.21,0.0,2026-01-24T09:15:02.589939,data/rappid/12648.json
ROUTE_93,2,12648,12648 Kongu Express Running Status,RKM,AGC,10:56:00,11:10:00,3.0,4.74,0.0,2026-01-24T09:15:02.589939,data/rappid/12648.json
ROUTE_93,3,13008,13008 U A Toofan Exp Running Status,AGC,IDH,12:15:00,12:30:00,1.0,1.58,65.0,2026-01-24T09:15:21.715205,data/rappid/13008.json
ROUTE_93,4,13008,13008 U A Toofan Exp Running Status,IDH,AF,12:32:00,12:55:00,2.0,3.16,0.0,2026-01-24T09:15:21.715205,data/rappid/13008.json
ROUTE_93,5,12938,12938 Garbha Express Running Status,AF,KOTA,18:05:00,00:05:00,329.0,394.8,310.0,2026-01-24T09:15:01.460176,data/rappid/12938.json
ROUTE_94,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_94,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_94,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_94,4,19020,19020 Hw Bdts Exp Running Status,SWM,IDG,05:25:00,05:53:00,37.0,58.42,475.0,2026-01-24T09:15:10.514349,data/rappid/19020.json
ROUTE_94,5,13237,13237 Pnbe Kota Exp Running Status,IDG,KOTA,11:28:00,12:55:00,71.0,112.11,335.0,2026-01-24T09:15:26.192618,data/rappid/13237.json
ROUTE_95,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_95,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_95,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_95,4,19020,19020 Hw Bdts Exp Running Status,SWM,IDG,05:25:00,05:53:00,37.0,58.42,475.0,2026-01-24T09:15:10.514349,data/rappid/19020.json
ROUTE_95,5,13239,13239 Pnbe Kota Exp Running Status,IDG,KOTA,11:28:00,12:55:00,71.0,112.11,335.0,2026-01-24T09:14:55.149992,data/rappid/13239.json
ROUTE_96,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_96,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_96,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_96,4,19020,19020 Hw Bdts Exp Running Status,SWM,IDG,05:25:00,05:53:00,37.0,58.42,475.0,2026-01-24T09:15:10.514349,data/rappid/19020.json
ROUTE_96,5,18244,18244 Bgkt Bsp Exp Running Status,IDG,KOTA,10:50:00,11:40:00,71.0,112.11,297.0,2026-01-24T09:15:03.193563,data/rappid/18244.json
ROUTE_97,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_97,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_97,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_97,4,19020,19020 Hw Bdts Exp Running Status,SWM,IDG,05:25:00,05:53:00,37.0,58.42,475.0,2026-01-24T09:15:10.514349,data/rappid/19020.json
ROUTE_97,5,18246,18246 Bkn Bsp Exp Running Status,IDG,KOTA,10:50:00,11:40:00,71.0,112.11,297.0,2026-01-24T09:15:27.685740,data/rappid/18246.json
ROUTE_98,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_98,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_98,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_98,4,19020,19020 Hw Bdts Exp Running Status,SWM,IDG,05:25:00,05:53:00,37.0,58.42,475.0,2026-01-24T09:15:10.514349,data/rappid/19020.json
ROUTE_98,5,19806,19806 Uhp Kota Exp Running Status,IDG,KOTA,09:55:00,11:10:00,71.0,112.11,242.0,2026-01-24T09:15:21.667288,data/rappid/19806.json
ROUTE_99,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_99,2,16613,16613 Rjt Cbe Exp Running Status,ADI,ND,10:00:00,10:50:00,45.0,71.05,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_99,3,16613,16613 Rjt Cbe Exp Running Status,ND,ANND,10:51:00,11:10:00,19.0,30.0,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_99,4,16613,16613 Rjt Cbe Exp Running Status,ANND,BRC,11:11:00,11:52:00,35.0,55.26,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_99,5,12217,12217 Sampark Kranthi Running Status,BRC,KOTA,17:56:00,02:55:00,527.0,574.91,364.0,2026-01-24T09:14:52.624748,data/rappid/12217.json
ROUTE_100,1,16613,16613 Rjt Cbe Exp Running Status,CBE,ADI,02:00:00,09:40:00,1974.0,2042.07,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_100,2,16613,16613 Rjt Cbe Exp Running Status,ADI,ND,10:00:00,10:50:00,45.0,71.05,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_100,3,16613,16613 Rjt Cbe Exp Running Status,ND,ANND,10:51:00,11:10:00,19.0,30.0,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_100,4,16613,16613 Rjt Cbe Exp Running Status,ANND,BRC,11:11:00,11:52:00,35.0,55.26,0.0,2026-01-24T09:14:52.310722,data/rappid/16613.json
ROUTE_100,5,22659,22659 Tvcn Ynrk Sf Ex Running Status,BRC,KOTA,17:56:00,02:55:00,527.0,574.91,364.0,2026-01-24T09:14:58.014904,data/rappid/22659.json
ROUTE_101,1,12648,12648 Kongu Express Running Status,CBE,RKM,09:15:00,10:54:00,2471.0,2556.21,0.0,2026-01-24T09:15:02.589939,data/rappid/12648.json
ROUTE_101,2,12648,12648 Kongu Express Running Status,RKM,AGC,10:56:00,11:10:00,3.0,4.74,0.0,2026-01-24T09:15:02.589939,data/rappid/12648.json
ROUTE_101,3,64951,64951 Bxn Agc Memu Running Status,AGC,BAMA,17:20:00,14:16:00,79.0,124.74,370.0,2026-01-24T09:14:53.802450,data/rappid/64951.json
ROUTE_101,4,59813,59813 Kota Jab Passenger Running Status,BAMA,BR,14:52:00,15:03:00,5.0,7.89,36.0,2026-01-24T09:15:20.719511,data/rappid/59813.json
ROUTE_101,5,59813,59813 Kota Jab Passenger Running Status,BR,KPTN,15:04:00,07:34:00,240.0,320.0,0.0,2026-01-24T09:15:20.719511,data/rappid/59813.json
ROUTE_101,6,22982,22982 Sgnr Kota Sf Running Status,KPTN,KOTA,09:07:00,09:50:00,13.0,20.53,93.0,2026-01-24T09:15:02.820418,data/rappid/22982.json
ROUTE_102,1,12969,12969 Cbe Jp Sf Exp Running Status,CBE,NLR,09:20:00,20:17:00,669.0,729.82,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_102,2,12969,12969 Cbe Jp Sf Exp Running Status,NLR,BZA,20:18:00,00:10:00,254.0,338.67,0.0,2026-01-24T09:15:23.672446,data/rappid/12969.json
ROUTE_102,3,12968,12968 Jp Chennai Sf Running Status,BZA,SWM,02:20:00,21:30:00,1613.0,1613.0,130.0,2026-01-24T09:15:24.797260,data/rappid/12968.json
ROUTE_102,4,19020,19020 Hw Bdts Exp Running Status,SWM,IDG,05:25:00,05:53:00,37.0,58.42,475.0,2026-01-24T09:15:10.514349,data/rappid/19020.json
ROUTE_102,5,19020,19020 Hw Bdts Exp Running Status,IDG,LKE,05:55:00,06:05:00,10.0,15.79,0.0,2026-01-24T09:15:10.514349,data/rappid/19020.json
ROUTE_102,6,12466,12466 Ranthambore Exp Running Status,LKE,KOTA,14:03:00,14:45:00,61.0,96.32,478.0,2026-01-24T09:15:26.324315,data/rappid/12466.json
